,provider,source_type,source_code,source_description,canonical_concept,concept_group,signal_class,severity,direction,requires_review,can_contribute_to_decline,dedupe_key,narrative_key,notes,status
,socure,reason_code,R1046,Found at least 5 Authorized disputed Card transactions associated with the given identity,needs_review,identity,identity,medium,negative,TRUE,FALSE,R1046,,,active
,socure,reason_code,R1047,Found at least 5 Granted disputed Card transactions associated with the given identity,needs_review,identity,identity,medium,negative,TRUE,FALSE,R1047,,,active
,socure,reason_code,R1048,Found at least 10 Granted disputed Card transactions associated with the given identity,needs_review,identity,identity,medium,negative,TRUE,FALSE,R1048,,,active
,socure,reason_code,R1049,Found at least 2 disputed Card transactions within 1 day from one another associated with the given identity,needs_review,identity,identity,medium,negative,TRUE,FALSE,R1049,,,active
,socure,reason_code,R1050,Found at least 2 disputed Card transactions within 7 days from one another associated with the given identity,needs_review,identity,identity,medium,negative,TRUE,FALSE,R1050,,,active
,socure,reason_code,R1051,Found at least 1 disputed Card transaction committed within 1 day from account opening associated with the given identity,needs_review,identity,identity,medium,negative,TRUE,FALSE,R1051,,,active
,socure,reason_code,R1052,Found at least 1 disputed Card transaction committed within 7 days from account opening associated with the given identity,needs_review,identity,identity,medium,negative,TRUE,FALSE,R1052,,,active
,socure,reason_code,R128,(Deprecated) - Social accounts history insufficient,,identity,identity,medium,negative,TRUE,FALSE,R128,,,deprecated
,socure,reason_code,R129,(Deprecated) - Social accounts connections unnatural,,identity,identity,medium,negative,TRUE,FALSE,R129,,,deprecated
,socure,reason_code,R130,(Deprecated) - Social accounts activity unnatural,,identity,identity,medium,negative,TRUE,FALSE,R130,,,deprecated
,socure,reason_code,R131,(Deprecated) - Social accounts unmaintained,,identity,identity,medium,negative,TRUE,FALSE,R131,,,deprecated
,socure,reason_code,R183,Entity has at least 1 match on an enforcement list,compliance_watchlist_match,compliance,compliance,medium,negative,TRUE,FALSE,R183,,,active
,socure,reason_code,R184,Entity has at least 1 hit on a politically exposed person list,compliance_pep_match,compliance,compliance,medium,negative,TRUE,FALSE,R184,,,active
,socure,reason_code,R187,Address resolves to a High-Intensity Drug Trafficking Area,needs_review,identity,identity,medium,warning,TRUE,FALSE,R187,,,active
,socure,reason_code,R188,Address resolves to a High-Intensity Financial Crime Area,needs_review,identity,identity,medium,warning,TRUE,FALSE,R188,,,active
,socure,reason_code,R201,Input National ID is invalid,identity_ssn_not_verified,identity,identity,medium,negative,TRUE,FALSE,R201,,,active
,socure,reason_code,R203,Multiple identities are associated with input National ID,identity_multiple_identities,identity,identity,medium,negative,TRUE,FALSE,R203,,,active
,socure,reason_code,R204,Input National ID is associated with multiple last names,identity_multiple_last_names,identity,identity,medium,negative,TRUE,FALSE,R204,,,active
,socure,reason_code,R206,Input National ID was issued prior to the input date-of-birth,identity_issued_before_dob,identity,identity,medium,negative,TRUE,FALSE,R206,,,active
,socure,reason_code,R207,Input National ID is associated with multiple DOBs,identity_dob_mismatch,identity,identity,medium,negative,TRUE,FALSE,R207,,,active
,socure,reason_code,R208,SSN/ITIN is associated with multiple addresses,needs_review,identity,identity,medium,warning,TRUE,FALSE,R208,,,active
,socure,reason_code,R209,No former addresses associated with the National ID,needs_review,identity,identity,medium,warning,TRUE,FALSE,R209,,,active
,socure,reason_code,R210,Frequency of SSN in Socure records is unusually high,fraud_identity_frequency_anomaly,fraud,fraud,medium,negative,TRUE,FALSE,R210,,,active
,socure,reason_code,R211,SSN seen in frozen credit files,needs_review,identity,identity,medium,negative,TRUE,FALSE,R211,,,active
,socure,reason_code,R212,Input last name is not associated with the National ID,identity_last_name_mismatch,identity,identity,medium,negative,TRUE,FALSE,R212,,,active
,socure,reason_code,R213,Name does not correlate with the name for the resolved individual,identity_name_mismatch,identity,identity,medium,negative,TRUE,FALSE,R213,,,active
,socure,reason_code,R215,First name is not associated with the National ID,identity_first_name_mismatch,identity,identity,medium,negative,TRUE,FALSE,R215,,,active
,socure,reason_code,R217,SSN was randomly-issued by the SSA,needs_review,identity,identity,medium,negative,TRUE,FALSE,R217,,,active
,socure,reason_code,R218,Input National ID is not the primary National ID for the resolved identity,needs_review,identity,identity,medium,negative,TRUE,FALSE,R218,,,active
,socure,reason_code,R220,Issue date for the provided SSN could not be resolved,needs_review,identity,identity,medium,negative,TRUE,FALSE,R220,,,active
,socure,reason_code,R222,Input SSN could not be confirmed,identity_ssn_not_verified,identity,identity,medium,negative,TRUE,FALSE,R222,,,active
,socure,reason_code,R227,National ID is found to be inquired at an unusually high frequency (more than once a month),fraud_velocity_high,fraud,fraud,medium,negative,TRUE,FALSE,R227,,,active
,socure,reason_code,R230,National ID was first seen in credit header records within the last 1 year,needs_review,identity,identity,medium,negative,TRUE,FALSE,R230,,,active
,socure,reason_code,R231,National ID was first seen in credit header records between 1 to 3 years ago,needs_review,identity,identity,medium,negative,TRUE,FALSE,R231,,,active
,socure,reason_code,R232,National ID was first seen in credit header records between 3 to 5 years ago,needs_review,identity,identity,medium,negative,TRUE,FALSE,R232,,,active
,socure,reason_code,R233,No National ID found in credit header records for the given full name and DOB,needs_review,identity,identity,medium,negative,TRUE,FALSE,R233,,,active
,socure,reason_code,R234,National IDs in credit header data associated with full name and DOB differ from input National ID by 1 digit,needs_review,identity,identity,medium,negative,TRUE,FALSE,R234,,,active
,socure,reason_code,R238,National IDs in credit header data associated with full name and DOB differ from input National ID by up to 2 digits,needs_review,identity,identity,medium,negative,TRUE,FALSE,R238,,,active
,socure,reason_code,R239,National IDs in credit header data associated with full name and DOB differ from input National ID by up to 3 digits,needs_review,identity,identity,medium,negative,TRUE,FALSE,R239,,,active
,socure,reason_code,R240,Input SSN was issued more than 2 years after the resolved birth year,needs_review,identity,identity,medium,negative,TRUE,FALSE,R240,,,active
,socure,reason_code,R241,Input National ID seems to have a 2-digit error,needs_review,identity,identity,medium,negative,TRUE,FALSE,R241,,,active
,socure,reason_code,R242,Input National ID seems to be off by more than 2 digits from the individuals National ID,needs_review,identity,identity,medium,negative,TRUE,FALSE,R242,,,active
,socure,reason_code,R315,Elevated account return risk,needs_review,identity,identity,medium,negative,TRUE,FALSE,R315,,,active
,socure,reason_code,R316,Primary Failure Indicator,needs_review,identity,identity,medium,negative,TRUE,FALSE,R316,,,active
,socure,reason_code,R317,Account Closed Indicator,needs_review,identity,identity,medium,negative,TRUE,FALSE,R317,,,active
,socure,reason_code,R318,Account Blocked Indicator,needs_review,identity,identity,medium,negative,TRUE,FALSE,R318,,,active
,socure,reason_code,R350,DOB indicates individual is less than 16 or more than 100 years old,needs_review,identity,identity,medium,negative,TRUE,FALSE,R350,,,active
,socure,reason_code,R351,DOB indicates COPPA review,needs_review,identity,identity,medium,negative,TRUE,FALSE,R351,,,active
,socure,reason_code,R581,The domain appears to occur far more frequently than usual based on our consortium data,needs_review,identity,identity,medium,negative,TRUE,FALSE,R581,,,active
,socure,reason_code,R637,(Deprecated) - Mobile SIM tenure is less than 90 days,,identity,identity,medium,negative,TRUE,FALSE,R637,,,deprecated
,socure,reason_code,R641,"Proxy is from services that change location to beat DRM,TOR points, temporary proxies and other masking services",needs_review,identity,identity,medium,negative,TRUE,FALSE,R641,,,active
,socure,reason_code,R665,Presented identity shows low overall correlation in Socures network,identity_unverifiable,identity,identity,medium,negative,TRUE,FALSE,R665,,,active
,socure,reason_code,R667,Presented identity uses uncommon communication channels,needs_review,identity,identity,medium,negative,TRUE,FALSE,R667,,,active
,socure,reason_code,R668,Transaction characteristics match an ongoing anomaly,needs_review,identity,identity,medium,negative,TRUE,FALSE,R668,,,active
,socure,reason_code,R669,"PII operates greater than 1,000 miles from usual location",needs_review,identity,identity,medium,negative,TRUE,FALSE,R669,,,active
,socure,reason_code,R711,"Address is a unique ZIP code, or corporate only, routing all mail internally by the assigned organization rather than by the USPS",,identity,identity,medium,warning,TRUE,FALSE,R711,,,inactive_not_used
,socure,reason_code,R720,Addressrisk score represents high risk,address_risky,contactability,contactability,medium,warning,TRUE,FALSE,R720,,,active
,socure,reason_code,R722,The input state or ZIP was corrected during address standardisation,,identity,identity,medium,warning,TRUE,FALSE,R722,,,inactive_not_used
,socure,reason_code,R803,Check Digit Assessment failed on the barcode,needs_review,identity,identity,medium,negative,TRUE,FALSE,R803,,,active
,socure,reason_code,R811,Invalidated or voided ID,needs_review,identity,identity,medium,negative,TRUE,FALSE,R811,,,active
,socure,reason_code,R834,Selfie fails the liveness check,,identity,identity,medium,negative,TRUE,FALSE,R834,,,inactive_not_used
,socure,reason_code,R835,(Deprecated) - More than one face detected in the selfie,,identity,identity,medium,negative,TRUE,FALSE,R835,,,inactive_not_used
,socure,reason_code,R857,No face found in the selfie frame,,identity,identity,medium,negative,TRUE,FALSE,R857,,,inactive_not_used
,socure,reason_code,R903,(Deprecated) - DOB cannot be resolved to the individual,,identity,identity,medium,negative,TRUE,FALSE,R903,,,deprecated
,socure,reason_code,R904,(Deprecated) - KYC record validation failed on Address,,identity,identity,medium,warning,TRUE,FALSE,R904,,,deprecated
,socure,reason_code,R905,(Deprecated) - KYC record validation failed on Mobile Number,,identity,identity,medium,negative,TRUE,FALSE,R905,,,deprecated
,socure,reason_code,R927,Name does not correlate with the name for the resolved individual,identity_name_mismatch,identity,identity,medium,negative,TRUE,FALSE,R927,,,active
,socure,reason_code,R928,SSN/ITIN is associated with multiple last names,identity_multiple_last_names,identity,identity,medium,negative,TRUE,FALSE,R928,,,active
,socure,reason_code,R930,First name does not correlate with the first name for the resolved individual,identity_first_name_mismatch,identity,identity,medium,negative,TRUE,FALSE,R930,,,active
,socure,reason_code,R942,The resolved identity has greater than1 SSN on record,needs_review,identity,identity,medium,negative,TRUE,FALSE,R942,,,active
,socure,reason_code,R947,SSN/ITIN is not the primary SSN/ITIN for the resolved identity,needs_review,identity,identity,medium,negative,TRUE,FALSE,R947,,,active
,socure,reason_code,R953,(Deprecated) - SSN was randomly-issued by the SSA and cannot be resolved to the individual,,identity,identity,medium,negative,TRUE,FALSE,R953,,,deprecated
,socure,reason_code,R954,SSN/ITIN entered is an ITIN,needs_review,identity,identity,medium,negative,TRUE,FALSE,R954,,,active
,socure,reason_code,R958,Entered address State differs from best associated State for input identity,needs_review,identity,identity,medium,warning,TRUE,FALSE,R958,,,active
,socure,reason_code,R963,Address ZIP code only serves PO Boxes,,identity,identity,medium,warning,TRUE,FALSE,R963,,,inactive_not_used
,socure,reason_code,R965,Address is an embassy or consulate,needs_review,identity,identity,medium,warning,TRUE,FALSE,R965,,,active
,socure,reason_code,R966,Entered SSN recently issued,needs_review,identity,identity,medium,negative,TRUE,FALSE,R966,,,active
,socure,reason_code,R970,Entered SSN issued within last three years,needs_review,identity,identity,medium,negative,TRUE,FALSE,R970,,,active
,socure,reason_code,R973,"Address is a unique ZIP code, or corporate only, routing all mail internally by the assigned organization rather than by the USPS",,identity,identity,medium,warning,TRUE,FALSE,R973,,,inactive_not_used
,socure,reason_code,R975,MLA covered borrower status,needs_review,identity,identity,medium,negative,TRUE,FALSE,R975,,,active
,socure,reason_code,R976,Identity is associated with an active duty alert,needs_review,identity,identity,medium,negative,TRUE,FALSE,R976,,,active
,socure,reason_code,R981,Identity has no known history in the state where the input SSN was issued,needs_review,identity,identity,medium,negative,TRUE,FALSE,R981,,,active
,socure,reason_code,R982,Identity has first name and last name same,needs_review,identity,identity,medium,negative,TRUE,FALSE,R982,,,active
,socure,reason_code,R996,The permitted entity certification is invalid,needs_review,identity,identity,medium,negative,TRUE,FALSE,R996,,,active
,socure,reason_code,R997,The eCBSV service has incurred an error,needs_review,identity,identity,medium,negative,TRUE,FALSE,R997,,,active
,socure,reason_code,V101,State must be two characters,needs_review,unknown,unknown,low,neutral,FALSE,FALSE,V101,,,active
,socure,reason_code,V102,Country code must meet ISO 3166-1 alpha-2 character standard,needs_review,unknown,unknown,low,neutral,FALSE,FALSE,V102,,,active
,socure,reason_code,V103,State permitted only when country=US,needs_review,unknown,unknown,low,neutral,FALSE,FALSE,V103,,,active
,socure,reason_code,V104,Physical address requires at least zip/country or city/country,needs_review,unknown,unknown,low,neutral,FALSE,FALSE,V104,,,active
,socure,reason_code,V105,Physical address and city in US requires at least zip or state,,unknown,unknown,low,neutral,FALSE,FALSE,V105,,,inactive_not_used
,socure,reason_code,V106,"Country code required unless physical address, city, state, and zip are specified",,unknown,unknown,low,neutral,FALSE,FALSE,V106,,,inactive_not_used
,socure,reason_code,V109,Invalid geocode format,needs_review,unknown,unknown,low,neutral,FALSE,FALSE,V109,,,active
,socure,reason_code,V116,National ID permitted only when country=US,needs_review,unknown,unknown,low,neutral,FALSE,FALSE,V116,,,active
,socure,reason_code,V118,Invalid National ID format,needs_review,unknown,unknown,low,neutral,FALSE,FALSE,V118,,,active
,socure,reason_code,V120,Invalid name,needs_review,unknown,unknown,low,neutral,FALSE,FALSE,V120,,,active
,socure,reason_code,V817,Color spectrum analysis failed,needs_review,unknown,unknown,low,neutral,FALSE,FALSE,V817,,,active
,socure,reason_code,V820,Text is too small,needs_review,unknown,unknown,low,neutral,FALSE,FALSE,V820,,,active
